comment_id,entity_id,entity_text,entity_type,target_id,target_team_id,is_abusive,insult_derogation,profanity_obscene,sexual_harassment,wish_of_harm,is_severe_abuse,threat,religious_hate,race_hate,gender_hate,motive_performance,motive_coaching,motive_fandom_rivalry,motive_appearance,motive_injury,motive_officiating,motive_personal_life,motive_gambling,sarcasm,humor,implicit_target,quotation_reported_speech,interpretation_needs_history,target_recoverable_from_history,target_id_unknown,diff_profanity,diff_meaning_shift,diff_reference_complexity,diff_common_words
c_0000096,e_00000163,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000096,e_00000164,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000096,e_00000165,Omar Ellsworth,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:omar-ellsworth,men_VELL_vellmont-tech-cyclones,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,True,False,False,False
c_0000097,e_00000166,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000098,e_00000167,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,True,False,False,False
c_0000099,e_00000168,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000100,e_00000169,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000100,e_00000170,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000101,e_00000171,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,True,False,False,False
c_0000102,e_00000172,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000102,e_00000173,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,False,False,False,False
c_0000103,e_00000174,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,False,True,False,False
c_0000103,e_00000175,Lorenzo Vandergriff,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:lorenzo-vandergriff,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000104,e_00000176,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000104,e_00000177,Terrance Wickham,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:terrance-wickham,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,False,False,False,False
c_0000105,e_00000178,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000106,e_00000179,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,True,False,False,False
c_0000107,e_00000180,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000107,e_00000181,Lorenzo Vandergriff,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:lorenzo-vandergriff,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000108,e_00000182,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000109,e_00000183,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000109,e_00000184,Xavier Jimenez,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:xavier-jimenez,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,False,False,False,False
c_0000110,e_00000185,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000111,e_00000186,Gideon Ustinov,player NCAA,2025-2026:men:men_IVYP_ivyport-university-sabers:gideon-ustinov,men_IVYP_ivyport-university-sabers,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000112,e_00000187,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000113,e_00000188,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000113,e_00000189,Xavier Jimenez,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:xavier-jimenez,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000114,e_00000190,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000115,e_00000191,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000115,e_00000192,Lorenzo Vandergriff,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:lorenzo-vandergriff,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000116,e_00000193,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000117,e_00000194,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000117,e_00000195,Xavier Jimenez,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:xavier-jimenez,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000117,e_00000196,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000117,e_00000197,Terrance Wickham,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:terrance-wickham,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ROOT_SUBMISSION,YES,NO,False,False,True,False
c_0000117,e_00000198,Jalen Wexler,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:jalen-wexler,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000118,e_00000199,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000118,e_00000200,Terrance Wickham,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:terrance-wickham,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000119,e_00000201,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000120,e_00000202,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000121,e_00000203,Lorenzo Vandergriff,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:lorenzo-vandergriff,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000122,e_00000204,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000123,e_00000205,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000124,e_00000206,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,False,False,False,False
c_0000124,e_00000207,Omar Ellsworth,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:omar-ellsworth,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,False,True,False,False
c_0000124,e_00000208,Hector Jimenez,player NCAA,2025-2026:men:men_ORCH_orchard-hill-college-mariners:hector-jimenez,men_ORCH_orchard-hill-college-mariners,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000125,e_00000209,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,False,True,False,False
c_0000125,e_00000210,Roland Duvalier,player NCAA,2025-2026:men:men_ORCH_orchard-hill-college-mariners:roland-duvalier,men_ORCH_orchard-hill-college-mariners,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000126,e_00000211,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,False,False,False,False
c_0000127,e_00000212,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000127,e_00000213,Roland Duvalier,player NCAA,2025-2026:men:men_ORCH_orchard-hill-college-mariners:roland-duvalier,men_ORCH_orchard-hill-college-mariners,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000128,e_00000214,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000129,e_00000215,Xavier Duvalier,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:xavier-duvalier,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000129,e_00000216,Xavier Jimenez,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:xavier-jimenez,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000129,e_00000217,Jalen Wexler,player NCAA,2025-2026:men:men_KING_kingsmoor-poly-ironmen:jalen-wexler,men_KING_kingsmoor-poly-ironmen,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000129,e_00000218,Yancy Hargrove,player NCAA,2025-2026:men:men_VELL_vellmont-tech-cyclones:yancy-hargrove,men_VELL_vellmont-tech-cyclones,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
c_0000129,e_00000219,Terrance Wickham,player NCAA,2025-2026:men:men_VINE_vinewood-a-m-timberwolves:terrance-wickham,men_VINE_vinewood-a-m-timberwolves,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,False,False,False,False
